"LA BAIE DEPARTURE (LA STATION BIOLOGIQUE DU PACIFIQUE):
TOUS LES JOURS LA TEMPÉRATURE ET SALINITÉ DE SURFACE DE LA MER",,,,
5/13/1922,27.6,10.5,49.2103,-123.9554
5/14/1922,26.8,10.5,49.2103,-123.9554
5/15/1922,23.7,12.5,49.2103,-123.9554
5/16/1922,21.6,14.5,49.2103,-123.9554
5/17/1922,25.9,13.1,49.2103,-123.9554
5/18/1922,27.1,12.5,49.2103,-123.9554
5/19/1922,25.4,10.5,49.2103,-123.9554
5/20/1922,25,12,49.2103,-123.9554
5/21/1922,25.9,10.5,49.2103,-123.9554
5/22/1922,27.1,9,49.2103,-123.9554
5/23/1922,28,9.4,49.2103,-123.9554
5/24/1922,27.3,9.8,49.2103,-123.9554
5/25/1922,29.1,9.8,49.2103,-123.9554
5/26/1922,24.2,12.5,49.2103,-123.9554
5/27/1922,22.2,14,49.2103,-123.9554
5/28/1922,23.1,14.5,49.2103,-123.9554
5/29/1922,22.4,14.8,49.2103,-123.9554
5/30/1922,22.8,16.1,49.2103,-123.9554
5/31/1922,23.8,16.8,49.2103,-123.9554
6/1/1922,22.9,18.5,49.2103,-123.9554
6/2/1922,22.7,18.5,49.2103,-123.9554
6/3/1922,22.8,18.8,49.2103,-123.9554
6/4/1922,21.3,17.5,49.2103,-123.9554
6/5/1922,23,16.1,49.2103,-123.9554
6/6/1922,24.9,13.5,49.2103,-123.9554
6/7/1922,25.8,13.5,49.2103,-123.9554
6/8/1922,26.9,14.3,49.2103,-123.9554
6/9/1922,15,15.8,49.2103,-123.9554
6/10/1922,16.1,16.4,49.2103,-123.9554
6/11/1922,19.4,15,49.2103,-123.9554
6/12/1922,26.5,14.5,49.2103,-123.9554
6/13/1922,27.1,14.8,49.2103,-123.9554
6/14/1922,25.4,14.8,49.2103,-123.9554
6/15/1922,17.5,16.4,49.2103,-123.9554
6/16/1922,17.7,16.3,49.2103,-123.9554
6/17/1922,18.4,16.3,49.2103,-123.9554
6/18/1922,19.4,16.1,49.2103,-123.9554
6/19/1922,18.8,16.4,49.2103,-123.9554
6/20/1922,19.5,15.7,49.2103,-123.9554
6/21/1922,25.4,14,49.2103,-123.9554
6/22/1922,25.6,14,49.2103,-123.9554
6/23/1922,26.1,13.3,49.2103,-123.9554
6/24/1922,19.5,15.2,49.2103,-123.9554
6/25/1922,16.3,16.1,49.2103,-123.9554
6/26/1922,18.3,16.1,49.2103,-123.9554
6/27/1922,21.4,15.5,49.2103,-123.9554
6/28/1922,22.8,14.7,49.2103,-123.9554
6/29/1922,24.8,15,49.2103,-123.9554
6/30/1922,24.5,14.8,49.2103,-123.9554
7/1/1922,26.4,14.9,49.2103,-123.9554
7/2/1922,25.7,15.8,49.2103,-123.9554
7/3/1922,25.9,18.5,49.2103,-123.9554
7/4/1922,25.6,18,49.2103,-123.9554
7/5/1922,25.6,18.5,49.2103,-123.9554
7/6/1922,25.3,17.5,49.2103,-123.9554
7/7/1922,26.4,16.8,49.2103,-123.9554
7/8/1922,26.8,16.1,49.2103,-123.9554
7/9/1922,27.8,15.3,49.2103,-123.9554
7/10/1922,26.9,15.5,49.2103,-123.9554
7/11/1922,25.5,16.9,49.2103,-123.9554
7/12/1922,26,16.9,49.2103,-123.9554
7/13/1922,27.9,16.3,49.2103,-123.9554
7/14/1922,28.1,15,49.2103,-123.9554
7/15/1922,26.6,16.1,49.2103,-123.9554
7/16/1922,25.7,17,49.2103,-123.9554
7/17/1922,26,17.3,49.2103,-123.9554
7/18/1922,26.4,17.3,49.2103,-123.9554
7/19/1922,26.5,17.2,49.2103,-123.9554
7/20/1922,26.8,16.8,49.2103,-123.9554
7/21/1922,27.2,16.8,49.2103,-123.9554
7/22/1922,27.6,16.6,49.2103,-123.9554
7/23/1922,27.8,16.3,49.2103,-123.9554
7/24/1922,27.6,16.1,49.2103,-123.9554
7/25/1922,27.7,16.8,49.2103,-123.9554
7/26/1922,26.4,16.8,49.2103,-123.9554
7/27/1922,27.9,15,49.2103,-123.9554
7/28/1922,27.3,15,49.2103,-123.9554
7/29/1922,28.1,14.9,49.2103,-123.9554
7/30/1922,28.1,15.8,49.2103,-123.9554
7/31/1922,22.8,15.8,49.2103,-123.9554
8/1/1922,23,16.8,49.2103,-123.9554
8/2/1922,24.9,16.1,49.2103,-123.9554
8/3/1922,25.9,17,49.2103,-123.9554
8/4/1922,25.8,17.4,49.2103,-123.9554
8/5/1922,25.4,17.5,49.2103,-123.9554
8/6/1922,25.8,17,49.2103,-123.9554
8/7/1922,26.7,16.1,49.2103,-123.9554
8/8/1922,26.5,16.8,49.2103,-123.9554
8/9/1922,26.4,16.3,49.2103,-123.9554
8/10/1922,27,14.2,49.2103,-123.9554
8/11/1922,27.6,12.7,49.2103,-123.9554
8/12/1922,28.1,12,49.2103,-123.9554
8/13/1922,24.1,13.8,49.2103,-123.9554
8/14/1922,17.1,15.6,49.2103,-123.9554
8/15/1922,17.6,16.1,49.2103,-123.9554
8/16/1922,21.3,14.3,49.2103,-123.9554
8/17/1922,19.7,15,49.2103,-123.9554
8/18/1922,19.1,15.4,49.2103,-123.9554
8/19/1922,19.6,15.3,49.2103,-123.9554
8/20/1922,23.6,13.6,49.2103,-123.9554
8/21/1922,99.9,12.2,49.2103,-123.9554
8/22/1922,23.8,14.5,49.2103,-123.9554
8/23/1922,21.3,15.5,49.2103,-123.9554
8/24/1922,23.5,15.7,49.2103,-123.9554
8/25/1922,24.6,15.3,49.2103,-123.9554
8/26/1922,25.1,16.7,49.2103,-123.9554
8/27/1922,26.2,16.6,49.2103,-123.9554
8/28/1922,26.6,15.3,49.2103,-123.9554
8/29/1922,27.1,15.7,49.2103,-123.9554
8/30/1922,27.5,15.7,49.2103,-123.9554
8/31/1922,27.8,15.4,49.2103,-123.9554
9/1/1922,27.6,15.2,49.2103,-123.9554
9/2/1922,28,14,49.2103,-123.9554
9/3/1922,29.7,14.7,49.2103,-123.9554
9/4/1922,28,13.6,49.2103,-123.9554
9/5/1922,28.4,12.9,49.2103,-123.9554
9/6/1922,21.2,14.2,49.2103,-123.9554
9/7/1922,24.6,13.7,49.2103,-123.9554
9/8/1922,24.3,14,49.2103,-123.9554
9/9/1922,24.8,14.8,49.2103,-123.9554
9/10/1922,25.7,14.8,49.2103,-123.9554
9/11/1922,26.1,15.7,49.2103,-123.9554
9/12/1922,26.2,15.8,49.2103,-123.9554
9/13/1922,26.4,15.2,49.2103,-123.9554
9/14/1922,26.4,15,49.2103,-123.9554
9/15/1922,26.5,15,49.2103,-123.9554
9/16/1922,27.3,15.5,49.2103,-123.9554
9/17/1922,27.9,15.5,49.2103,-123.9554
9/18/1922,27.4,14.9,49.2103,-123.9554
9/19/1922,27.6,14.2,49.2103,-123.9554
9/20/1922,27.8,14.9,49.2103,-123.9554
9/21/1922,27.6,14.6,49.2103,-123.9554
9/22/1922,28.5,12,49.2103,-123.9554
9/23/1922,28.9,11.6,49.2103,-123.9554
9/24/1922,29.6,11.4,49.2103,-123.9554
9/25/1922,29.6,11.7,49.2103,-123.9554
9/26/1922,29.4,11.4,49.2103,-123.9554
9/27/1922,28,10.8,49.2103,-123.9554
9/28/1922,27.4,10.3,49.2103,-123.9554
9/29/1922,27.8,11.2,49.2103,-123.9554
9/30/1922,28.2,11.2,49.2103,-123.9554
10/1/1922,29.4,10.2,49.2103,-123.9554
10/2/1922,25.8,11.3,49.2103,-123.9554
10/3/1922,24.3,12,49.2103,-123.9554
10/4/1922,25.2,12,49.2103,-123.9554
10/5/1922,25.6,12,49.2103,-123.9554
10/6/1922,26.2,11,49.2103,-123.9554
10/7/1922,28.2,11.9,49.2103,-123.9554
10/8/1922,26.5,12.3,49.2103,-123.9554
10/9/1922,26.9,12.6,49.2103,-123.9554
10/10/1922,26.5,11.4,49.2103,-123.9554
10/11/1922,26.8,11,49.2103,-123.9554
10/12/1922,26.8,10.5,49.2103,-123.9554
10/13/1922,26.7,10.2,49.2103,-123.9554
10/14/1922,27.1,10.2,49.2103,-123.9554
10/15/1922,26.9,10,49.2103,-123.9554
10/16/1922,27.3,10,49.2103,-123.9554
10/17/1922,27.5,10.2,49.2103,-123.9554
10/18/1922,26.8,10.4,49.2103,-123.9554
10/19/1922,27.3,10.4,49.2103,-123.9554
10/20/1922,28,10.7,49.2103,-123.9554
10/21/1922,28.4,10.3,49.2103,-123.9554
10/22/1922,28.2,10,49.2103,-123.9554
10/23/1922,28.6,10,49.2103,-123.9554
10/24/1922,28.7,9.9,49.2103,-123.9554
10/25/1922,28.4,9.4,49.2103,-123.9554
10/26/1922,29.8,8.8,49.2103,-123.9554
10/27/1922,29.7,8.9,49.2103,-123.9554
10/28/1922,27.5,8.8,49.2103,-123.9554
10/29/1922,25.8,8.5,49.2103,-123.9554
10/30/1922,25.9,8.8,49.2103,-123.9554
10/31/1922,26.1,7.7,49.2103,-123.9554
11/1/1922,28.9,8.9,49.2103,-123.9554
11/2/1922,29.1,8.7,49.2103,-123.9554
11/3/1922,28.4,8.5,49.2103,-123.9554
11/4/1922,28.7,8.3,49.2103,-123.9554
11/5/1922,28.3,8.5,49.2103,-123.9554
11/6/1922,29,8.2,49.2103,-123.9554
11/7/1922,28.7,8.2,49.2103,-123.9554
11/8/1922,28.1,8.1,49.2103,-123.9554
11/9/1922,28.3,8.9,49.2103,-123.9554
11/10/1922,27.3,8,49.2103,-123.9554
11/11/1922,27.9,7.7,49.2103,-123.9554
11/12/1922,27.8,7.2,49.2103,-123.9554
11/13/1922,28.1,7.2,49.2103,-123.9554
11/14/1922,28.1,7,49.2103,-123.9554
11/15/1922,27.8,7,49.2103,-123.9554
11/16/1922,29.2,8.5,49.2103,-123.9554
11/17/1922,28.1,8.2,49.2103,-123.9554
11/18/1922,28.2,8,49.2103,-123.9554
11/19/1922,28.2,7.9,49.2103,-123.9554
11/20/1922,28,7.9,49.2103,-123.9554
11/21/1922,29.7,7.8,49.2103,-123.9554
11/22/1922,28.2,6.7,49.2103,-123.9554
11/23/1922,28.3,6.8,49.2103,-123.9554
11/24/1922,28.4,6.9,49.2103,-123.9554
11/25/1922,28.7,6.7,49.2103,-123.9554
11/26/1922,29,7.3,49.2103,-123.9554
11/27/1922,29.3,7.5,49.2103,-123.9554
11/28/1922,29.5,7.7,49.2103,-123.9554
11/29/1922,29.2,7.5,49.2103,-123.9554
11/30/1922,27.8,6.2,49.2103,-123.9554
12/1/1922,29.1,6.8,49.2103,-123.9554
12/2/1922,29.1,7,49.2103,-123.9554
12/3/1922,28.9,7.2,49.2103,-123.9554
12/4/1922,29.2,7,49.2103,-123.9554
12/5/1922,28.8,6.5,49.2103,-123.9554
12/6/1922,29,6.3,49.2103,-123.9554
12/7/1922,29.2,6.2,49.2103,-123.9554
12/8/1922,29.4,6.2,49.2103,-123.9554
12/9/1922,30,6,49.2103,-123.9554
12/10/1922,30.1,7.2,49.2103,-123.9554
12/11/1922,29.9,7,49.2103,-123.9554
12/12/1922,29.2,5.3,49.2103,-123.9554
12/13/1922,29.2,5.2,49.2103,-123.9554
12/14/1922,29.5,5.4,49.2103,-123.9554
12/15/1922,29.6,5.4,49.2103,-123.9554
12/16/1922,29.2,5,49.2103,-123.9554
12/17/1922,29.3,5.2,49.2103,-123.9554
12/18/1922,29.2,5.2,49.2103,-123.9554
12/19/1922,29.1,5.2,49.2103,-123.9554
12/20/1922,29.1,5.3,49.2103,-123.9554
12/21/1922,28.7,6.2,49.2103,-123.9554
12/22/1922,21.8,6.2,49.2103,-123.9554
12/23/1922,21.6,6.5,49.2103,-123.9554
12/24/1922,16.9,6.5,49.2103,-123.9554
12/25/1922,19.2,5.4,49.2103,-123.9554
12/26/1922,19,5.8,49.2103,-123.9554
12/27/1922,17.8,5.8,49.2103,-123.9554
12/28/1922,15.5,6.7,49.2103,-123.9554
12/29/1922,15.3,6,49.2103,-123.9554
12/30/1922,14.1,5,49.2103,-123.9554
12/31/1922,19.3,6.2,49.2103,-123.9554
1/1/1923,23.4,5,49.2103,-123.9554
1/2/1923,21.1,6.2,49.2103,-123.9554
1/3/1923,27.4,6.2,49.2103,-123.9554
1/4/1923,20.5,6,49.2103,-123.9554
1/5/1923,20.8,6,49.2103,-123.9554
1/6/1923,20.6,5.8,49.2103,-123.9554
1/7/1923,24.6,6,49.2103,-123.9554
1/8/1923,21.5,5.4,49.2103,-123.9554
1/9/1923,18,5.2,49.2103,-123.9554
1/10/1923,14.2,5,49.2103,-123.9554
1/11/1923,17.6,4.7,49.2103,-123.9554
1/12/1923,25.2,4.7,49.2103,-123.9554
1/13/1923,22.4,4.8,49.2103,-123.9554
1/14/1923,20.8,4.8,49.2103,-123.9554
1/15/1923,20.4,4.8,49.2103,-123.9554
1/16/1923,25.6,6.3,49.2103,-123.9554
1/17/1923,27.9,5.2,49.2103,-123.9554
1/18/1923,27.5,5.4,49.2103,-123.9554
1/19/1923,25.5,4.8,49.2103,-123.9554
1/20/1923,25.9,4.7,49.2103,-123.9554
1/21/1923,23,4.4,49.2103,-123.9554
1/22/1923,23.3,4.8,49.2103,-123.9554
1/23/1923,23.9,4.6,49.2103,-123.9554
1/24/1923,27.8,5,49.2103,-123.9554
1/25/1923,27.2,5.2,49.2103,-123.9554
1/26/1923,27.2,0.7,49.2103,-123.9554
1/27/1923,27.8,0.6,49.2103,-123.9554
1/28/1923,26.8,0.7,49.2103,-123.9554
1/29/1923,26.3,0.3,49.2103,-123.9554
1/30/1923,25.4,0.3,49.2103,-123.9554
1/31/1923,19.9,0.1,49.2103,-123.9554
2/1/1923,28.3,4.8,49.2103,-123.9554
2/2/1923,25.9,4.8,49.2103,-123.9554
2/3/1923,25.4,4.9,49.2103,-123.9554
2/4/1923,25.8,5,49.2103,-123.9554
2/5/1923,22.8,5.3,49.2103,-123.9554
2/6/1923,22.4,5.7,49.2103,-123.9554
2/7/1923,20.8,5.2,49.2103,-123.9554
2/8/1923,21.9,5.4,49.2103,-123.9554
2/9/1923,26.4,4.8,49.2103,-123.9554
2/10/1923,25.8,5,49.2103,-123.9554
2/11/1923,26.4,4.8,49.2103,-123.9554
2/12/1923,24.9,4.3,49.2103,-123.9554
2/13/1923,24.6,4.1,49.2103,-123.9554
2/14/1923,23.1,4.3,49.2103,-123.9554
2/15/1923,22.6,4.7,49.2103,-123.9554
2/16/1923,13.2,4.6,49.2103,-123.9554
2/17/1923,12.8,4.8,49.2103,-123.9554
2/18/1923,12.3,4.6,49.2103,-123.9554
2/19/1923,11.8,4.3,49.2103,-123.9554
2/20/1923,11.4,4.8,49.2103,-123.9554
2/21/1923,14.7,2.7,49.2103,-123.9554
2/22/1923,24.6,3.9,49.2103,-123.9554
2/23/1923,28.6,4.1,49.2103,-123.9554
2/24/1923,28.8,4.1,49.2103,-123.9554
2/25/1923,28.7,4.2,49.2103,-123.9554
2/26/1923,28.9,4.1,49.2103,-123.9554
2/27/1923,28.6,4.8,49.2103,-123.9554
2/28/1923,29.8,5.2,49.2103,-123.9554
3/1/1923,28.7,5.2,49.2103,-123.9554
3/2/1923,28.9,5,49.2103,-123.9554
3/3/1923,29.5,5.3,49.2103,-123.9554
3/4/1923,27.7,4.1,49.2103,-123.9554
3/5/1923,27.6,4.8,49.2103,-123.9554
3/6/1923,25.8,5,49.2103,-123.9554
3/7/1923,25.4,5,49.2103,-123.9554
3/8/1923,25.9,5.3,49.2103,-123.9554
3/9/1923,25.4,5,49.2103,-123.9554
3/10/1923,24.5,5.4,49.2103,-123.9554
3/11/1923,25.1,5.4,49.2103,-123.9554
3/12/1923,24.8,5.2,49.2103,-123.9554
3/13/1923,25,4.8,49.2103,-123.9554
3/14/1923,26.1,4.7,49.2103,-123.9554
3/15/1923,25.8,4.9,49.2103,-123.9554
3/16/1923,26.2,5.1,49.2103,-123.9554
3/17/1923,26.1,5.4,49.2103,-123.9554
3/18/1923,29.6,5.6,49.2103,-123.9554
3/19/1923,29.5,5.6,49.2103,-123.9554
3/20/1923,29.9,5.8,49.2103,-123.9554
3/21/1923,30.2,11,49.2103,-123.9554
3/22/1923,29.5,6.2,49.2103,-123.9554
3/23/1923,29.7,6,49.2103,-123.9554
3/24/1923,31.6,6.8,49.2103,-123.9554
3/25/1923,31.3,6.7,49.2103,-123.9554
3/26/1923,31.1,6.9,49.2103,-123.9554
3/27/1923,31.5,7,49.2103,-123.9554
3/28/1923,31.4,7,49.2103,-123.9554
3/29/1923,31.7,7.4,49.2103,-123.9554
3/30/1923,31.5,7.8,49.2103,-123.9554
3/31/1923,30.8,7.8,49.2103,-123.9554
4/1/1923,30.9,7.8,49.2103,-123.9554
4/2/1923,29.8,8,49.2103,-123.9554
4/3/1923,27,8.3,49.2103,-123.9554
4/4/1923,26.2,8.2,49.2103,-123.9554
4/5/1923,26.3,8,49.2103,-123.9554
4/6/1923,26.1,8.4,49.2103,-123.9554
4/7/1923,26.7,8.1,49.2103,-123.9554
4/8/1923,26.9,8.2,49.2103,-123.9554
4/9/1923,26.3,8.4,49.2103,-123.9554
4/10/1923,28.7,7.9,49.2103,-123.9554
4/11/1923,29,8,49.2103,-123.9554
4/12/1923,28.8,8,49.2103,-123.9554
4/13/1923,29.5,9.2,49.2103,-123.9554
4/14/1923,29,9.4,49.2103,-123.9554
4/15/1923,29.2,9.3,49.2103,-123.9554
4/16/1923,29.1,9.4,49.2103,-123.9554
4/17/1923,28.6,9.2,49.2103,-123.9554
4/18/1923,28.9,9,49.2103,-123.9554
4/19/1923,29.4,9.4,49.2103,-123.9554
4/20/1923,28.5,9,49.2103,-123.9554
4/21/1923,29.1,9,49.2103,-123.9554
4/22/1923,30,9.1,49.2103,-123.9554
4/23/1923,28.8,9.1,49.2103,-123.9554
4/24/1923,28.7,10.5,49.2103,-123.9554
4/25/1923,28.9,10.4,49.2103,-123.9554
4/26/1923,26.3,11.4,49.2103,-123.9554
4/27/1923,26.8,10.2,49.2103,-123.9554
4/28/1923,27.1,10.4,49.2103,-123.9554
4/29/1923,28.5,10.1,49.2103,-123.9554
4/30/1923,30.7,10.8,49.2103,-123.9554
5/1/1923,30.3,10.8,49.2103,-123.9554
5/2/1923,30,10.6,49.2103,-123.9554
5/3/1923,31,10.9,49.2103,-123.9554
5/4/1923,31.2,10.8,49.2103,-123.9554
5/5/1923,31.6,10.9,49.2103,-123.9554
5/6/1923,31.4,11,49.2103,-123.9554
5/7/1923,32,11.4,49.2103,-123.9554
5/8/1923,31.1,10.9,49.2103,-123.9554
5/9/1923,30.1,10.5,49.2103,-123.9554
5/10/1923,31.1,10.8,49.2103,-123.9554
5/11/1923,30.9,10.8,49.2103,-123.9554
5/12/1923,27.4,10.5,49.2103,-123.9554
5/13/1923,27.8,10.8,49.2103,-123.9554
5/14/1923,28.7,10.6,49.2103,-123.9554
5/15/1923,28.3,10.8,49.2103,-123.9554
5/16/1923,30,10.5,49.2103,-123.9554
5/17/1923,25.6,11,49.2103,-123.9554
5/18/1923,26.4,11.9,49.2103,-123.9554
5/19/1923,27.3,12.8,49.2103,-123.9554
5/20/1923,33.4,14,49.2103,-123.9554
5/21/1923,33.5,13.3,49.2103,-123.9554
5/22/1923,26.2,13.5,49.2103,-123.9554
5/23/1923,31.6,12,49.2103,-123.9554
5/24/1923,25.6,13.5,49.2103,-123.9554
5/25/1923,24.5,13.8,49.2103,-123.9554
5/26/1923,24.7,13.3,49.2103,-123.9554
5/27/1923,30.3,11.8,49.2103,-123.9554
5/28/1923,32.6,11,49.2103,-123.9554
5/29/1923,28.9,11,49.2103,-123.9554
5/30/1923,31.5,11.3,49.2103,-123.9554
5/31/1923,32.4,11,49.2103,-123.9554
6/1/1923,23.8,12.5,49.2103,-123.9554
6/2/1923,22.8,12.5,49.2103,-123.9554
6/3/1923,23.8,12.9,49.2103,-123.9554
6/4/1923,24.9,13.3,49.2103,-123.9554
6/5/1923,24.2,16.1,49.2103,-123.9554
6/6/1923,20.8,18,49.2103,-123.9554
6/7/1923,20.9,18.3,49.2103,-123.9554
6/8/1923,20.7,17.5,49.2103,-123.9554
6/9/1923,23.9,14,49.2103,-123.9554
6/10/1923,23.7,14.8,49.2103,-123.9554
6/11/1923,29.2,13.1,49.2103,-123.9554
6/12/1923,17.9,15,49.2103,-123.9554
6/13/1923,21.3,14.3,49.2103,-123.9554
6/14/1923,21.2,14.5,49.2103,-123.9554
6/15/1923,26.2,14.8,49.2103,-123.9554
6/16/1923,21.6,15.5,49.2103,-123.9554
6/17/1923,23,15.5,49.2103,-123.9554
6/18/1923,22.8,16.1,49.2103,-123.9554
6/19/1923,23.6,16.3,49.2103,-123.9554
6/20/1923,21.7,99.9,49.2103,-123.9554
6/21/1923,25.4,15.3,49.2103,-123.9554
6/22/1923,28.5,15,49.2103,-123.9554
6/23/1923,28.8,15,49.2103,-123.9554
6/24/1923,21.6,14.8,49.2103,-123.9554
6/25/1923,21.2,16.1,49.2103,-123.9554
6/26/1923,19.8,17,49.2103,-123.9554
6/27/1923,16.1,18,49.2103,-123.9554
6/28/1923,16.5,19,49.2103,-123.9554
6/29/1923,15.9,19.8,49.2103,-123.9554
6/30/1923,17.4,19.8,49.2103,-123.9554
7/1/1923,23.1,17.8,49.2103,-123.9554
7/2/1923,25.9,16.4,49.2103,-123.9554
7/3/1923,26.7,16.1,49.2103,-123.9554
7/4/1923,26.6,15.8,49.2103,-123.9554
7/5/1923,14.6,18,49.2103,-123.9554
7/6/1923,17.9,17.5,49.2103,-123.9554
7/7/1923,17.2,18.3,49.2103,-123.9554
7/8/1923,18.9,18.2,49.2103,-123.9554
7/9/1923,20.9,18,49.2103,-123.9554
7/10/1923,20.9,20.5,49.2103,-123.9554
7/11/1923,24.1,18,49.2103,-123.9554
7/12/1923,20.4,20.5,49.2103,-123.9554
7/13/1923,22.2,19.8,49.2103,-123.9554
7/14/1923,22,20,49.2103,-123.9554
7/15/1923,23.4,19.8,49.2103,-123.9554
7/16/1923,23.1,20,49.2103,-123.9554
7/17/1923,25.7,17.5,49.2103,-123.9554
7/18/1923,26.7,16.2,49.2103,-123.9554
7/19/1923,26.8,16.1,49.2103,-123.9554
7/20/1923,21.2,17,49.2103,-123.9554
7/21/1923,16.8,18.5,49.2103,-123.9554
7/22/1923,17.7,19.5,49.2103,-123.9554
7/23/1923,18.9,19.5,49.2103,-123.9554
7/24/1923,18.8,18,49.2103,-123.9554
7/25/1923,23.7,17.5,49.2103,-123.9554
7/26/1923,22.9,18.5,49.2103,-123.9554
7/27/1923,22.7,18.5,49.2103,-123.9554
7/28/1923,22.8,20,49.2103,-123.9554
7/29/1923,23,19.5,49.2103,-123.9554
7/30/1923,23.9,19.5,49.2103,-123.9554
7/31/1923,25.2,19,49.2103,-123.9554
8/1/1923,25.3,18.5,49.2103,-123.9554
8/2/1923,26.1,18.8,49.2103,-123.9554
8/3/1923,26.3,18.8,49.2103,-123.9554
8/4/1923,26.4,18,49.2103,-123.9554
8/5/1923,25.9,17.8,49.2103,-123.9554
8/6/1923,25.8,17.6,49.2103,-123.9554
8/7/1923,25.9,17.3,49.2103,-123.9554
8/8/1923,25.8,17,49.2103,-123.9554
8/9/1923,25.9,16.8,49.2103,-123.9554
8/10/1923,25.8,17,49.2103,-123.9554
8/11/1923,25.6,17.2,49.2103,-123.9554
8/12/1923,25.4,18,49.2103,-123.9554
8/13/1923,25,17.8,49.2103,-123.9554
8/14/1923,24.6,18,49.2103,-123.9554
8/15/1923,22.2,18.2,49.2103,-123.9554
8/16/1923,20.8,19.5,49.2103,-123.9554
8/17/1923,28.6,20.5,49.2103,-123.9554
8/18/1923,27.1,19.6,49.2103,-123.9554
8/19/1923,25.6,18.7,49.2103,-123.9554
8/20/1923,25.4,18,49.2103,-123.9554
8/21/1923,26.7,17,49.2103,-123.9554
8/22/1923,22.5,18,49.2103,-123.9554
8/23/1923,25.8,17.8,49.2103,-123.9554
8/24/1923,25.4,17.9,49.2103,-123.9554
8/25/1923,25.2,18,49.2103,-123.9554
8/26/1923,24.9,18.5,49.2103,-123.9554
8/27/1923,26.2,18.8,49.2103,-123.9554
8/28/1923,26,19,49.2103,-123.9554
8/29/1923,25.9,19.5,49.2103,-123.9554
8/30/1923,25.1,19.2,49.2103,-123.9554
8/31/1923,26,19,49.2103,-123.9554
9/1/1923,26.1,18.5,49.2103,-123.9554
9/2/1923,25.4,18,49.2103,-123.9554
9/3/1923,27.1,16.1,49.2103,-123.9554
9/4/1923,27.1,16.4,49.2103,-123.9554
9/5/1923,27.9,15.2,49.2103,-123.9554
9/6/1923,24.2,17,49.2103,-123.9554
9/7/1923,24.5,16.6,49.2103,-123.9554
9/8/1923,24.9,17.5,49.2103,-123.9554
9/9/1923,25.3,17.5,49.2103,-123.9554
9/10/1923,26.7,17.5,49.2103,-123.9554
9/11/1923,27,17,49.2103,-123.9554
9/12/1923,27.1,17,49.2103,-123.9554
9/13/1923,27.5,17.2,49.2103,-123.9554
9/14/1923,27.4,14,49.2103,-123.9554
9/15/1923,27.4,14.2,49.2103,-123.9554
9/16/1923,27.3,14,49.2103,-123.9554
9/17/1923,27.2,14.4,49.2103,-123.9554
9/18/1923,27.6,14.5,49.2103,-123.9554
9/19/1923,28,14.7,49.2103,-123.9554
9/20/1923,27.3,14,49.2103,-123.9554
9/21/1923,27.4,14.2,49.2103,-123.9554
9/22/1923,27.3,14,49.2103,-123.9554
9/23/1923,26.8,13.1,49.2103,-123.9554
9/24/1923,27.1,13.5,49.2103,-123.9554
9/25/1923,27.1,13.7,49.2103,-123.9554
9/26/1923,27.1,13.7,49.2103,-123.9554
9/27/1923,27.3,14,49.2103,-123.9554
9/28/1923,27.4,14.2,49.2103,-123.9554
9/29/1923,27.3,14.3,49.2103,-123.9554
9/30/1923,27.4,14,49.2103,-123.9554
10/1/1923,27.4,14,49.2103,-123.9554
10/2/1923,27.4,14.2,49.2103,-123.9554
10/3/1923,27.2,14.2,49.2103,-123.9554
10/4/1923,26.8,13.1,49.2103,-123.9554
10/5/1923,26.7,13.2,49.2103,-123.9554
10/6/1923,26.7,12.5,49.2103,-123.9554
10/7/1923,27,12.8,49.2103,-123.9554
10/8/1923,27.1,12.4,49.2103,-123.9554
10/9/1923,27.4,13.1,49.2103,-123.9554
10/10/1923,27.5,13.2,49.2103,-123.9554
10/11/1923,27.6,13.1,49.2103,-123.9554
10/12/1923,27.7,12.8,49.2103,-123.9554
10/13/1923,27.6,12,49.2103,-123.9554
10/14/1923,27.3,11.2,49.2103,-123.9554
10/15/1923,28.9,11,49.2103,-123.9554
10/16/1923,29.6,10.2,49.2103,-123.9554
10/17/1923,30.3,10,49.2103,-123.9554
10/18/1923,30.3,10.7,49.2103,-123.9554
10/19/1923,29.9,10.2,49.2103,-123.9554
10/20/1923,29.2,10.4,49.2103,-123.9554
10/21/1923,29,10,49.2103,-123.9554
10/22/1923,28.4,10,49.2103,-123.9554
10/23/1923,28.9,11.2,49.2103,-123.9554
10/24/1923,28.3,11,49.2103,-123.9554
10/25/1923,27.7,11.3,49.2103,-123.9554
10/26/1923,28.6,10.8,49.2103,-123.9554
10/27/1923,28,10.9,49.2103,-123.9554
10/28/1923,28.1,10.5,49.2103,-123.9554
10/29/1923,28.4,10.8,49.2103,-123.9554
10/30/1923,27.9,10.4,49.2103,-123.9554
10/31/1923,26.7,10,49.2103,-123.9554
11/1/1923,27.1,10,49.2103,-123.9554
11/2/1923,27.1,10.2,49.2103,-123.9554
11/3/1923,27.9,10.4,49.2103,-123.9554
11/4/1923,29.1,10.1,49.2103,-123.9554
11/5/1923,30.6,9.8,49.2103,-123.9554
11/6/1923,29.4,9.4,49.2103,-123.9554
11/7/1923,30.1,9.6,49.2103,-123.9554
11/8/1923,28.9,9,49.2103,-123.9554
11/9/1923,28.8,9.2,49.2103,-123.9554
11/10/1923,29.2,9,49.2103,-123.9554
