Date,Quadrat,Meter.point,Sampler,Recorder,Bedrock,Boulder,Cobble,Sand.Gravel.Pebble,Water,SiteHeightYear,SUBSTRATE.ROCK,SUBSTRATE.SAND,WATER,Pebble,SAND.SCOUR,SUBSTRATE.Clam.shell,Site,Zone,Year,UID,Shore_height_cm,Lat,Long,Taxon,Abundance,taxon_revised,taxon_lumped,taxon_lumped2,taxon_lumped3,non.alga.flag,motile_sessile,Notes,kelp_fucoid_turf,littler_groups,new_cat,new_cat_simple1,new_cat_simple2,new_cat_simple3
2016-06-06,5,8,SS,KGJ,NA,95,3,NA,NA,Foggy Cove HIGH 2016,NA,3,8,2,NA,NA,Foggy Cove,HIGH,2016,Foggy Cove HIGH 2016 5,238,51.6509518667553,-128.143094671304,bare rock,44,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-06,6,9,PTM,AM,NA,70,26,NA,NA,Foggy Cove HIGH 2016,NA,1,4,3,NA,NA,Foggy Cove,HIGH,2016,Foggy Cove HIGH 2016 6,247,51.6509450570091,-128.143104117242,bare rock,90,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-06,7,16,SCL,SCL,NA,71,27,NA,NA,Foggy Cove HIGH 2016,NA,1,0,2,NA,NA,Foggy Cove,HIGH,2016,Foggy Cove HIGH 2016 7,260,51.6508974247888,-128.143170246721,bare rock,82,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-06,8,24,SS,KGJ,NA,93,NA,NA,NA,Foggy Cove HIGH 2016,NA,NA,NA,7,NA,NA,Foggy Cove,HIGH,2016,Foggy Cove HIGH 2016 8,227,51.6508429917735,-128.143245823233,bare rock,98,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-06,9,41,SS,KGJ,NA,100,NA,NA,NA,Foggy Cove HIGH 2016,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2016,Foggy Cove HIGH 2016 9,347,51.6507273068311,-128.143406421729,bare rock,91.5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-06,10,42,SS,KGJ,NA,100,NA,NA,NA,Foggy Cove HIGH 2016,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2016,Foggy Cove HIGH 2016 10,352,51.6507204970697,-128.143415869018,bare rock,48.5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,1,2,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach LOW 2016,NA,5,NA,NA,NA,NA,Fifth Beach,LOW,2016,Fifth Beach LOW 2016 1,152,51.640848447932,-128.156672402393,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,2,5,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach LOW 2016,NA,>25,15,NA,NA,NA,Fifth Beach,LOW,2016,Fifth Beach LOW 2016 2,138,51.640837058904,-128.156711703587,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,3,8,SS,Andrew,100,NA,NA,NA,NA,Fifth Beach LOW 2016,NA,15,3,NA,NA,NA,Fifth Beach,LOW,2016,Fifth Beach LOW 2016 3,115,51.6408256788532,-128.156751004596,bare rock,4,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,4,14,SS,Andrew,100,NA,NA,NA,NA,Fifth Beach LOW 2016,NA,NA,NA,NA,NA,NA,Fifth Beach,LOW,2016,Fifth Beach LOW 2016 4,147,51.640802909711,-128.156829605275,bare rock,15,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,5,15,SS,Andrew,100,NA,NA,NA,NA,Fifth Beach LOW 2016,NA,NA,NA,NA,NA,NA,Fifth Beach,LOW,2016,Fifth Beach LOW 2016 5,136,51.6407991103622,-128.156842706669,bare rock,14,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,6,16,PTM,KGJ,100,NA,NA,NA,NA,Fifth Beach LOW 2016,NA,NA,NA,NA,NA,NA,Fifth Beach,LOW,2016,Fifth Beach LOW 2016 6,152,51.6407953199921,-128.156855806448,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,7,18,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach LOW 2016,NA,NA,4,NA,NA,NA,Fifth Beach,LOW,2016,Fifth Beach LOW 2016 7,207,51.6407877302673,-128.156882007612,bare rock,50,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,8,20,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach LOW 2016,NA,NA,1,NA,NA,NA,Fifth Beach,LOW,2016,Fifth Beach LOW 2016 8,204,51.6407801405261,-128.156908207322,bare rock,30,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,9,21,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach LOW 2016,NA,NA,0.5,NA,NA,NA,Fifth Beach,LOW,2016,Fifth Beach LOW 2016 9,228,51.6407763411685,-128.156921308702,bare rock,27,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,10,24,SS,Andrew,100,NA,NA,NA,NA,Fifth Beach LOW 2016,NA,NA,NA,NA,NA,NA,Fifth Beach,LOW,2016,Fifth Beach LOW 2016 10,211,51.6407643555966,-128.156962696069,bare rock,14,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,1,1,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach MID 2016,NA,12,5,NA,NA,NA,Fifth Beach,MID,2016,Fifth Beach MID 2016 1,252,51.6408123506289,-128.156610430507,bare rock,21,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,2,4,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach MID 2016,NA,NA,27,NA,NA,NA,Fifth Beach,MID,2016,Fifth Beach MID 2016 2,221,51.6408027326185,-128.156650931544,bare rock,27,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,3,6,SS,Andrew,100,NA,NA,NA,NA,Fifth Beach MID 2016,NA,10,3,NA,NA,NA,Fifth Beach,MID,2016,Fifth Beach MID 2016 3,203,51.6407963176139,-128.156677933246,bare rock,4,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,4,9,SS,Andrew,100,NA,NA,NA,NA,Fifth Beach MID 2016,NA,3,8,NA,NA,NA,Fifth Beach,MID,2016,Fifth Beach MID 2016 4,203,51.6407866995801,-128.156718434255,bare rock,37,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,5,11,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach MID 2016,NA,NA,2,NA,NA,NA,Fifth Beach,MID,2016,Fifth Beach MID 2016 5,221,51.6407802845598,-128.156745435938,bare rock,43,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,6,14,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach MID 2016,NA,NA,2,NA,NA,NA,Fifth Beach,MID,2016,Fifth Beach MID 2016 6,224,51.6407706665025,-128.156785936919,bare rock,14,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,7,17,SS,Andrew,100,NA,NA,NA,NA,Fifth Beach MID 2016,NA,NA,4,NA,NA,NA,Fifth Beach,MID,2016,Fifth Beach MID 2016 7,210,51.6407610484416,-128.156826439328,bare rock,10,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,8,20,SS,Andrew,100,NA,NA,NA,NA,Fifth Beach MID 2016,NA,5,4,NA,NA,NA,Fifth Beach,MID,2016,Fifth Beach MID 2016 8,231,51.6407514303563,-128.156866940275,bare rock,13,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,9,23,PTM,PTM,100,NA,NA,NA,NA,Fifth Beach MID 2016,NA,NA,NA,NA,NA,NA,Fifth Beach,MID,2016,Fifth Beach MID 2016 9,242,51.6407418122672,-128.15690744265,bare rock,65,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,10,24,PTM,PTM,100,NA,NA,NA,NA,Fifth Beach MID 2016,NA,NA,NA,NA,NA,NA,Fifth Beach,MID,2016,Fifth Beach MID 2016 10,244,51.6407386092312,-128.156920943382,bare rock,43,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,1,3,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach HIGH 2016,NA,NA,0.5,NA,NA,NA,Fifth Beach,HIGH,2016,Fifth Beach HIGH 2016 1,345,51.6407836796431,-128.156585900622,bare rock,10,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,2,5,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach HIGH 2016,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2016,Fifth Beach HIGH 2016 2,370,51.6407748054561,-128.156611030231,bare rock,7,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,3,8,SS,Andrew,100,NA,NA,NA,NA,Fifth Beach HIGH 2016,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2016,Fifth Beach HIGH 2016 3,326,51.6407614806847,-128.156648725598,bare rock,10,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,4,11,PTM,KGJ,100,NA,NA,NA,NA,Fifth Beach HIGH 2016,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2016,Fifth Beach HIGH 2016 4,320,51.640748155901,-128.156686420943,bare rock,6,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,5,13,PTM,KGJ,100,NA,NA,NA,NA,Fifth Beach HIGH 2016,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2016,Fifth Beach HIGH 2016 5,311,51.6407392727121,-128.156711552124,bare rock,6,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,6,17,SS,Andrew,100,NA,NA,NA,NA,Fifth Beach HIGH 2016,NA,NA,0.5,NA,NA,NA,Fifth Beach,HIGH,2016,Fifth Beach HIGH 2016 6,338,51.6407215152876,-128.1567618114,bare rock,3,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,7,19,SS,Andrew,100,NA,NA,NA,NA,Fifth Beach HIGH 2016,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2016,Fifth Beach HIGH 2016 7,283,51.6407126320823,-128.156786942552,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,8,20,SS,Andrew,100,NA,NA,NA,NA,Fifth Beach HIGH 2016,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2016,Fifth Beach HIGH 2016 8,312,51.6407081904673,-128.156799506679,bare rock,6,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,9,22,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach HIGH 2016,NA,NA,7,NA,NA,NA,Fifth Beach,HIGH,2016,Fifth Beach HIGH 2016 9,337,51.6406993072539,-128.156824637816,bare rock,3,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07,10,23,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach HIGH 2016,NA,NA,2,NA,NA,NA,Fifth Beach,HIGH,2016,Fifth Beach HIGH 2016 10,356,51.6406948656347,-128.156837201936,bare rock,8,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,1,6,Kyra,Lauran,NA,70,30,NA,NA,Foggy Cove LOW 2017,NA,NA,14,NA,NA,NA,Foggy Cove,LOW,2017,Foggy Cove LOW 2017 1,107,51.6512578810354,-128.143555523537,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,2,9,SCL,SCL,NA,85,8,NA,NA,Foggy Cove LOW 2017,NA,1,2,5,NA,NA,Foggy Cove,LOW,2017,Foggy Cove LOW 2017 2,61,51.6512419783582,-128.143590552449,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,3,12,Sam,Katy Davis,NA,100,NA,NA,NA,Foggy Cove LOW 2017,NA,1,NA,NA,NA,NA,Foggy Cove,LOW,2017,Foggy Cove LOW 2017 3,69,51.6512260846609,-128.143625581166,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,4,17,SCL,SCL,NA,85,15,NA,NA,Foggy Cove LOW 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,LOW,2017,Foggy Cove LOW 2017 4,90,51.6511995801647,-128.143683963553,bare rock,15,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,5,18,Sam,Katy Davis,NA,100,NA,NA,NA,Foggy Cove LOW 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,LOW,2017,Foggy Cove LOW 2017 5,104,51.651194279264,-128.143695640312,bare rock,8,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,6,21,Kyra,Lauran,NA,100,NA,NA,NA,Foggy Cove LOW 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,LOW,2017,Foggy Cove LOW 2017 6,112,51.6511783855348,-128.143730668956,bare rock,0.5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,7,22,SCL,SCL,NA,85,14,NA,NA,Foggy Cove LOW 2017,NA,0.5,NA,0.5,NA,NA,Foggy Cove,LOW,2017,Foggy Cove LOW 2017 7,114,51.6511730846295,-128.143742345703,bare rock,20,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,8,24,Kyra,Lauran,NA,100,NA,NA,NA,Foggy Cove LOW 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,LOW,2017,Foggy Cove LOW 2017 8,124,51.6511624828046,-128.143765697744,bare rock,8,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,9,25,PTM,PTM,NA,100,NA,NA,NA,Foggy Cove LOW 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,LOW,2017,Foggy Cove LOW 2017 9,128,51.6511571908862,-128.143777374314,bare rock,6,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,10,31,Sam,Katy Davis,NA,82,18,NA,NA,Foggy Cove LOW 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,LOW,2017,Foggy Cove LOW 2017 10,126,51.6511253943773,-128.143847431633,bare rock,29,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,1,3,Kyra,Lauran,NA,54,46,NA,NA,Foggy Cove MID 2017,NA,NA,4,NA,NA,NA,Foggy Cove,MID,2017,Foggy Cove MID 2017 1,219,51.6511698243103,-128.143231211065,bare rock,60,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,2,8,Sam,Katy Davis,NA,96,4,NA,NA,Foggy Cove MID 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,MID,2017,Foggy Cove MID 2017 2,173,51.6511432927123,-128.143289549312,bare rock,68,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,3,12,SCL,SCL,NA,75,14,NA,NA,Foggy Cove MID 2017,NA,0.5,NA,10,NA,NA,Foggy Cove,MID,2017,Foggy Cove MID 2017 3,203,51.6511220620247,-128.14333622083,bare rock,80,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,4,21,Kyra,Lauran,NA,91,9,NA,NA,Foggy Cove MID 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,MID,2017,Foggy Cove MID 2017 4,157,51.6510742996439,-128.143441230374,bare rock,22,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,5,24,SCL,SCL,NA,85,13,NA,NA,Foggy Cove MID 2017,NA,NA,20,2,NA,NA,Foggy Cove,MID,2017,Foggy Cove MID 2017 5,179,51.6510583788291,-128.143476233506,bare rock,75,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,6,25,Kyra,Lauran,NA,50,50,NA,NA,Foggy Cove MID 2017,NA,NA,4,NA,NA,NA,Foggy Cove,MID,2017,Foggy Cove MID 2017 6,165,51.6510530778751,-128.143487900135,bare rock,40,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,7,29,Sam,Katy Davis,NA,96,3,NA,NA,Foggy Cove MID 2017,NA,NA,NA,1,NA,NA,Foggy Cove,MID,2017,Foggy Cove MID 2017 7,174,51.6510318471075,-128.143534571468,bare rock,66,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,8,38,Sam,Katy Davis,NA,62,46,NA,NA,Foggy Cove MID 2017,NA,NA,17,2,NA,NA,Foggy Cove,MID,2017,Foggy Cove MID 2017 8,181,51.6509840845467,-128.143639580596,bare rock,98,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,9,42,PTM,PTM,NA,85,15,NA,NA,Foggy Cove MID 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,MID,2017,Foggy Cove MID 2017 9,259,51.6509628627084,-128.143686251618,bare rock,58,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,10,46,Sam,Katy Davis,NA,80,20,NA,NA,Foggy Cove MID 2017,NA,NA,19,NA,NA,NA,Foggy Cove,MID,2017,Foggy Cove MID 2017 10,181,51.6509416318503,-128.14373292132,bare rock,37.5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,1,1,SCL,SCL,NA,85,5,NA,NA,Foggy Cove HIGH 2017,NA,0.5,NA,10,NA,NA,Foggy Cove,HIGH,2017,Foggy Cove HIGH 2017 1,239,51.6509994989318,-128.143028541667,bare rock,84,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,2,10,Kyra,Lauran,NA,96,2,NA,NA,Foggy Cove HIGH 2017,NA,2,4,NA,NA,NA,Foggy Cove,HIGH,2017,Foggy Cove HIGH 2017 2,245,51.6509382562631,-128.143113564453,bare rock,96.5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,3,13,PTM,PTM,NA,100,NA,NA,NA,Foggy Cove HIGH 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2017,Foggy Cove HIGH 2017 3,248,51.65091784503,-128.143141906238,bare rock,52,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,4,16,Kyra,Lauran,NA,50,50,NA,NA,Foggy Cove HIGH 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2017,Foggy Cove HIGH 2017 4,260,51.6508974247888,-128.143170246721,bare rock,60,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,5,20,Kyra,Lauran,NA,64,35,NA,NA,Foggy Cove HIGH 2017,NA,1,14,NA,NA,NA,Foggy Cove,HIGH,2017,Foggy Cove HIGH 2017 5,213,51.6508702037869,-128.143208034362,bare rock,98,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,6,24,Sam,Katy Davis,NA,99,1,NA,NA,Foggy Cove HIGH 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2017,Foggy Cove HIGH 2017 6,227,51.6508429917735,-128.143245823233,bare rock,90,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,7,30,Kyra,Lauran,NA,100,NA,NA,NA,Foggy Cove HIGH 2017,NA,NA,0.5,NA,NA,NA,Foggy Cove,HIGH,2017,Foggy Cove HIGH 2017 7,320,51.6508021602336,-128.143302505263,bare rock,88,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,8,34,SCL,SCL,NA,100,NA,NA,NA,Foggy Cove HIGH 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2017,Foggy Cove HIGH 2017 8,270,51.650774939188,-128.143340292745,bare rock,60,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,9,35,Sam,Katy Davis,NA,100,NA,NA,NA,Foggy Cove HIGH 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2017,Foggy Cove HIGH 2017 9,279,51.6507681384225,-128.143349739885,bare rock,89,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-24,10,42,Kyra,Lauran,NA,86,14,NA,NA,Foggy Cove HIGH 2017,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2017,Foggy Cove HIGH 2017 10,352,51.6507204970697,-128.143415869018,bare rock,98,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,1,3,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach LOW 2017,NA,10,3,NA,NA,NA,Fifth Beach,LOW,2017,Fifth Beach LOW 2017 1,137,51.6408446485905,-128.156685502367,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,2,5,LL,KJ,100,NA,NA,NA,NA,Fifth Beach LOW 2017,NA,5,NA,NA,NA,NA,Fifth Beach,LOW,2017,Fifth Beach LOW 2017 2,138,51.640837058904,-128.156711703587,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,3,6,SS,KD,100,NA,NA,NA,NA,Fifth Beach LOW 2017,NA,6,3,NA,NA,NA,Fifth Beach,LOW,2017,Fifth Beach LOW 2017 3,128,51.6408332685486,-128.156724803388,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,4,7,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach LOW 2017,NA,2,NA,NA,NA,NA,Fifth Beach,LOW,2017,Fifth Beach LOW 2017 4,166,51.6408294692012,-128.156737903354,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,5,9,LL,KJ,100,NA,NA,NA,NA,Fifth Beach LOW 2017,NA,NA,10,NA,NA,NA,Fifth Beach,LOW,2017,Fifth Beach LOW 2017 5,165,51.6408218795029,-128.156764104557,bare rock,8,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,6,11,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach LOW 2017,NA,0.5,NA,NA,NA,NA,Fifth Beach,LOW,2017,Fifth Beach LOW 2017 6,151,51.6408142897987,-128.156790305751,bare rock,10,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,7,12,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach LOW 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,LOW,2017,Fifth Beach LOW 2017 7,150,51.6408104994345,-128.156803405539,bare rock,55,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,8,13,SS,KD,100,NA,NA,NA,NA,Fifth Beach LOW 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,LOW,2017,Fifth Beach LOW 2017 8,137,51.6408067000782,-128.156816505492,bare rock,4,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,9,22,LL,KJ,100,NA,NA,NA,NA,Fifth Beach LOW 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,LOW,2017,Fifth Beach LOW 2017 9,200,51.6407725507895,-128.156934408468,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,10,23,SS,KD,100,NA,NA,NA,NA,Fifth Beach LOW 2017,NA,2,2,NA,NA,NA,Fifth Beach,LOW,2017,Fifth Beach LOW 2017 10,202,51.6407687514185,-128.15694750839901,bare rock,42,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,1,2,LL,KJ,100,NA,NA,NA,NA,Fifth Beach MID 2017,NA,2,NA,NA,NA,NA,Fifth Beach,MID,2017,Fifth Beach MID 2017 1,236,51.6408091386368,-128.156623931447,bare rock,3,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,2,3,SS,KD,100,NA,NA,NA,NA,Fifth Beach MID 2017,NA,2,NA,NA,NA,NA,Fifth Beach,MID,2017,Fifth Beach MID 2017 2,198,51.6408059356233,-128.156637430774,bare rock,10,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,3,4,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach MID 2017,NA,15,14,NA,NA,NA,Fifth Beach,MID,2017,Fifth Beach MID 2017 3,221,51.6408027326185,-128.156650931544,bare rock,15,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
